0.0000e+00	2.8199e-05
2.4414e+00	1.7546e-05
4.8828e+00	1.2397e-05
7.3242e+00	1.1928e-04
9.7656e+00	2.7043e-03
1.2207e+01	6.7551e-03
1.4648e+01	5.5505e-03
1.7090e+01	3.6614e-03
1.9531e+01	2.0486e-03
2.1973e+01	1.6544e-03
2.4414e+01	1.3947e-03
2.6855e+01	1.6158e-03
2.9297e+01	1.5532e-03
3.1738e+01	1.6042e-03
3.4180e+01	1.6683e-03
3.6621e+01	1.7217e-03
3.9062e+01	1.6961e-03
4.1504e+01	1.5321e-03
4.3945e+01	9.5669e-04
4.6387e+01	8.8386e-04
4.8828e+01	1.0419e-03
5.1270e+01	1.1823e-03
5.3711e+01	9.8296e-04
5.6152e+01	8.7181e-04
5.8594e+01	8.3830e-04
6.1035e+01	8.5908e-04
6.3477e+01	1.0404e-03
6.5918e+01	1.0741e-03
6.8359e+01	8.3207e-04
7.0801e+01	8.7554e-04
7.3242e+01	9.0800e-04
7.5684e+01	8.1948e-04
7.8125e+01	9.6924e-04
8.0566e+01	9.4429e-04
8.3008e+01	8.8431e-04
8.5449e+01	8.3765e-04
8.7891e+01	8.5916e-04
9.0332e+01	9.2404e-04
9.2773e+01	7.2826e-04
9.5215e+01	7.7638e-04
9.7656e+01	1.0918e-03
1.0010e+02	1.0190e-03
1.0254e+02	8.9580e-04
1.0498e+02	7.8647e-04
1.0742e+02	6.7129e-04
1.0986e+02	9.0957e-04
1.1230e+02	8.5321e-04
1.1475e+02	5.3557e-04
1.1719e+02	6.8676e-04
1.1963e+02	7.2785e-04
1.2207e+02	5.8769e-04
1.2451e+02	6.0245e-04
1.2695e+02	5.8175e-04
1.2939e+02	5.4452e-04
1.3184e+02	5.3194e-04
1.3428e+02	6.2130e-04
1.3672e+02	4.3794e-04
1.3916e+02	3.6995e-04
1.4160e+02	3.7218e-04
1.4404e+02	3.2315e-04
1.4648e+02	3.2836e-04
1.4893e+02	3.3495e-04
1.5137e+02	3.3108e-04
1.5381e+02	3.2186e-04
1.5625e+02	3.2290e-04
1.5869e+02	2.8271e-04
1.6113e+02	3.0630e-04
1.6357e+02	3.2566e-04
1.6602e+02	3.3148e-04
1.6846e+02	3.9357e-04
1.7090e+02	3.0889e-04
1.7334e+02	2.5877e-04
1.7578e+02	3.4647e-04
1.7822e+02	4.2006e-04
1.8066e+02	3.9828e-04
1.8311e+02	3.9695e-04
1.8555e+02	4.3838e-04
1.8799e+02	3.9766e-04
1.9043e+02	2.7586e-04
1.9287e+02	3.0687e-04
1.9531e+02	3.6282e-04
1.9775e+02	4.6671e-04
2.0020e+02	3.4155e-04
2.0264e+02	3.5947e-04
2.0508e+02	3.9076e-04
2.0752e+02	3.7870e-04
2.0996e+02	3.6394e-04
2.1240e+02	3.3359e-04
2.1484e+02	3.1191e-04
2.1729e+02	3.6560e-04
2.1973e+02	3.9720e-04
2.2217e+02	4.9755e-04
2.2461e+02	4.2018e-04
2.2705e+02	3.4859e-04
2.2949e+02	3.7190e-04
2.3193e+02	4.6028e-04
2.3438e+02	4.5573e-04
2.3682e+02	4.1364e-04
2.3926e+02	3.9735e-04
2.4170e+02	5.0154e-04
2.4414e+02	5.1575e-04
2.4658e+02	4.8509e-04
2.4902e+02	4.8112e-04
2.5146e+02	4.4677e-04
2.5391e+02	4.2180e-04
2.5635e+02	2.6069e-04
2.5879e+02	3.2293e-04
2.6123e+02	3.6228e-04
2.6367e+02	3.8232e-04
2.6611e+02	4.3057e-04
2.6855e+02	3.4739e-04
2.7100e+02	3.4317e-04
2.7344e+02	3.4328e-04
2.7588e+02	2.7900e-04
2.7832e+02	3.8346e-04
2.8076e+02	3.8452e-04
2.8320e+02	3.8855e-04
2.8564e+02	3.7834e-04
2.8809e+02	4.2550e-04
2.9053e+02	3.9075e-04
2.9297e+02	4.3662e-04
2.9541e+02	4.0780e-04
2.9785e+02	3.4050e-04
3.0029e+02	3.2673e-04
3.0273e+02	2.6413e-04
3.0518e+02	2.7279e-04
3.0762e+02	3.0705e-04
3.1006e+02	4.0414e-04
3.1250e+02	2.8379e-04
3.1494e+02	2.9921e-04
3.1738e+02	3.1880e-04
3.1982e+02	3.8008e-04
3.2227e+02	3.7654e-04
3.2471e+02	2.5349e-04
3.2715e+02	2.6359e-04
3.2959e+02	3.3027e-04
3.3203e+02	4.6279e-04
3.3447e+02	4.9108e-04
3.3691e+02	5.3821e-04
3.3936e+02	4.1894e-04
3.4180e+02	3.6589e-04
3.4424e+02	4.5690e-04
3.4668e+02	3.8248e-04
3.4912e+02	3.6244e-04
3.5156e+02	3.1031e-04
3.5400e+02	3.2720e-04
3.5645e+02	3.0964e-04
3.5889e+02	2.7088e-04
3.6133e+02	2.7767e-04
3.6377e+02	3.8526e-04
3.6621e+02	4.3392e-04
3.6865e+02	3.0986e-04
3.7109e+02	3.2812e-04
3.7354e+02	3.1765e-04
3.7598e+02	3.6192e-04
3.7842e+02	2.9675e-04
3.8086e+02	2.8208e-04
3.8330e+02	3.1466e-04
3.8574e+02	3.5470e-04
3.8818e+02	3.3706e-04
3.9062e+02	2.6654e-04
3.9307e+02	3.1233e-04
3.9551e+02	2.9361e-04
3.9795e+02	3.1742e-04
4.0039e+02	3.3283e-04
4.0283e+02	3.5378e-04
4.0527e+02	4.0484e-04
4.0771e+02	2.6731e-04
4.1016e+02	2.7315e-04
4.1260e+02	2.7705e-04
4.1504e+02	2.5499e-04
4.1748e+02	2.6112e-04
4.1992e+02	2.0387e-04
4.2236e+02	2.5705e-04
4.2480e+02	2.4149e-04
4.2725e+02	2.0221e-04
4.2969e+02	2.3700e-04
4.3213e+02	1.7269e-04
4.3457e+02	1.7916e-04
4.3701e+02	2.1187e-04
4.3945e+02	2.3172e-04
4.4189e+02	2.5435e-04
4.4434e+02	2.2556e-04
4.4678e+02	2.2067e-04
4.4922e+02	1.9321e-04
4.5166e+02	1.6744e-04
4.5410e+02	1.7023e-04
4.5654e+02	1.7429e-04
4.5898e+02	1.9817e-04
4.6143e+02	1.6237e-04
4.6387e+02	1.4380e-04
4.6631e+02	1.8296e-04
4.6875e+02	1.7472e-04
4.7119e+02	1.7687e-04
4.7363e+02	1.8482e-04
4.7607e+02	1.3439e-04
4.7852e+02	1.4877e-04
4.8096e+02	1.4819e-04
4.8340e+02	1.7073e-04
4.8584e+02	1.7487e-04
4.8828e+02	1.5447e-04
4.9072e+02	1.3646e-04
4.9316e+02	1.3820e-04
4.9561e+02	1.3705e-04
4.9805e+02	1.3251e-04
5.0049e+02	1.3368e-04
5.0293e+02	1.5010e-04
5.0537e+02	1.5949e-04
5.0781e+02	1.7600e-04
5.1025e+02	1.6574e-04
5.1270e+02	1.3741e-04
5.1514e+02	1.3483e-04
5.1758e+02	1.4336e-04
5.2002e+02	1.4525e-04
5.2246e+02	1.5635e-04
5.2490e+02	1.0640e-04
5.2734e+02	1.0885e-04
5.2979e+02	1.2950e-04
5.3223e+02	1.2089e-04
5.3467e+02	9.3454e-05
5.3711e+02	1.1356e-04
5.3955e+02	1.1100e-04
5.4199e+02	9.7091e-05
5.4443e+02	9.9039e-05
5.4688e+02	8.4307e-05
5.4932e+02	7.5492e-05
5.5176e+02	8.7754e-05
5.5420e+02	9.3922e-05
5.5664e+02	9.6489e-05
5.5908e+02	1.1090e-04
5.6152e+02	1.1336e-04
5.6396e+02	1.3275e-04
5.6641e+02	1.0393e-04
5.6885e+02	9.7664e-05
5.7129e+02	1.0312e-04
5.7373e+02	6.7323e-05
5.7617e+02	6.3794e-05
5.7861e+02	6.1906e-05
5.8105e+02	9.1154e-05
5.8350e+02	9.7437e-05
5.8594e+02	8.1551e-05
5.8838e+02	7.8562e-05
5.9082e+02	8.9182e-05
5.9326e+02	9.5147e-05
5.9570e+02	8.1954e-05
5.9814e+02	5.9888e-05
6.0059e+02	6.8453e-05
6.0303e+02	6.4391e-05
6.0547e+02	6.5098e-05
6.0791e+02	6.0629e-05
6.1035e+02	6.5678e-05
6.1279e+02	8.2154e-05
6.1523e+02	8.1285e-05
6.1768e+02	6.4744e-05
6.2012e+02	6.6796e-05
6.2256e+02	7.2972e-05
6.2500e+02	8.3902e-05
6.2744e+02	7.5138e-05
6.2988e+02	8.4367e-05
6.3232e+02	7.8289e-05
6.3477e+02	6.0314e-05
6.3721e+02	8.1427e-05
6.3965e+02	8.9583e-05
6.4209e+02	9.0886e-05
6.4453e+02	8.1900e-05
6.4697e+02	9.6991e-05
6.4941e+02	8.6745e-05
6.5186e+02	6.8892e-05
6.5430e+02	9.3118e-05
6.5674e+02	8.1536e-05
6.5918e+02	8.0636e-05
6.6162e+02	8.2187e-05
6.6406e+02	1.0309e-04
6.6650e+02	8.6264e-05
6.6895e+02	8.1246e-05
6.7139e+02	7.3121e-05
6.7383e+02	8.5275e-05
6.7627e+02	9.4655e-05
6.7871e+02	8.4632e-05
6.8115e+02	8.5902e-05
6.8359e+02	7.5578e-05
6.8604e+02	8.2022e-05
6.8848e+02	6.1562e-05
6.9092e+02	6.5990e-05
6.9336e+02	6.2145e-05
6.9580e+02	6.8300e-05
6.9824e+02	6.3876e-05
7.0068e+02	7.6763e-05
7.0312e+02	6.1907e-05
7.0557e+02	7.0623e-05
7.0801e+02	7.2619e-05
7.1045e+02	7.8509e-05
7.1289e+02	8.3946e-05
7.1533e+02	7.9908e-05
7.1777e+02	8.2109e-05
7.2021e+02	8.7638e-05
7.2266e+02	1.0333e-04
7.2510e+02	8.3688e-05
7.2754e+02	7.3689e-05
7.2998e+02	6.8046e-05
7.3242e+02	7.5423e-05
7.3486e+02	6.7008e-05
7.3730e+02	5.4826e-05
7.3975e+02	6.3150e-05
7.4219e+02	8.2648e-05
7.4463e+02	1.0509e-04
7.4707e+02	9.9132e-05
7.4951e+02	6.3382e-05
7.5195e+02	6.4465e-05
7.5439e+02	7.8428e-05
7.5684e+02	8.3487e-05
7.5928e+02	1.0075e-04
7.6172e+02	1.0242e-04
7.6416e+02	7.7900e-05
7.6660e+02	9.0311e-05
7.6904e+02	8.7323e-05
7.7148e+02	8.4205e-05
7.7393e+02	7.5671e-05
7.7637e+02	7.2759e-05
7.7881e+02	6.5469e-05
7.8125e+02	8.7149e-05
7.8369e+02	8.6545e-05
7.8613e+02	7.5873e-05
7.8857e+02	9.0904e-05
7.9102e+02	9.3197e-05
7.9346e+02	7.7602e-05
7.9590e+02	7.0025e-05
7.9834e+02	8.1989e-05
8.0078e+02	7.6715e-05
8.0322e+02	9.3545e-05
8.0566e+02	9.4459e-05
8.0811e+02	8.9145e-05
8.1055e+02	9.2893e-05
8.1299e+02	7.4236e-05
8.1543e+02	8.1399e-05
8.1787e+02	8.6742e-05
8.2031e+02	7.2250e-05
8.2275e+02	6.0139e-05
8.2520e+02	6.3787e-05
8.2764e+02	8.2728e-05
8.3008e+02	8.7150e-05
8.3252e+02	1.0471e-04
8.3496e+02	1.0408e-04
8.3740e+02	1.0860e-04
8.3984e+02	9.2614e-05
8.4229e+02	6.6468e-05
8.4473e+02	8.1029e-05
8.4717e+02	1.0181e-04
8.4961e+02	8.7460e-05
8.5205e+02	7.8070e-05
8.5449e+02	8.2969e-05
8.5693e+02	7.5282e-05
8.5938e+02	7.1178e-05
8.6182e+02	7.0412e-05
8.6426e+02	7.3969e-05
8.6670e+02	7.1176e-05
8.6914e+02	7.0948e-05
8.7158e+02	6.8463e-05
8.7402e+02	8.9800e-05
8.7646e+02	8.2332e-05
8.7891e+02	7.4247e-05
8.8135e+02	7.2776e-05
8.8379e+02	7.1576e-05
8.8623e+02	7.5235e-05
8.8867e+02	9.6092e-05
8.9111e+02	8.5160e-05
8.9355e+02	9.7404e-05
8.9600e+02	7.1503e-05
8.9844e+02	7.1594e-05
9.0088e+02	7.6349e-05
9.0332e+02	7.9463e-05
9.0576e+02	7.0406e-05
9.0820e+02	5.6865e-05
9.1064e+02	9.6086e-05
9.1309e+02	9.6595e-05
9.1553e+02	8.3454e-05
9.1797e+02	8.3727e-05
9.2041e+02	7.7673e-05
9.2285e+02	8.7372e-05
9.2529e+02	1.0114e-04
9.2773e+02	8.8301e-05
9.3018e+02	7.7557e-05
9.3262e+02	7.1962e-05
9.3506e+02	7.8210e-05
9.3750e+02	8.0245e-05
9.3994e+02	8.8343e-05
9.4238e+02	8.5159e-05
9.4482e+02	8.7025e-05
9.4727e+02	7.4968e-05
9.4971e+02	8.3058e-05
9.5215e+02	9.7574e-05
9.5459e+02	1.0281e-04
9.5703e+02	8.4325e-05
9.5947e+02	7.3766e-05
9.6191e+02	7.1282e-05
9.6436e+02	6.7372e-05
9.6680e+02	6.9698e-05
9.6924e+02	9.2403e-05
9.7168e+02	1.0100e-04
9.7412e+02	7.3588e-05
9.7656e+02	7.6107e-05
9.7900e+02	7.0393e-05
9.8145e+02	6.9678e-05
9.8389e+02	8.7534e-05
9.8633e+02	7.3867e-05
9.8877e+02	6.5995e-05
9.9121e+02	6.7608e-05
9.9365e+02	7.0036e-05
9.9609e+02	8.5496e-05
9.9854e+02	7.1644e-05
1.0010e+03	1.5886e-05
1.0034e+03	3.5398e-07
1.0059e+03	1.0452e-08
1.0083e+03	1.4846e-09
1.0107e+03	5.0278e-10
1.0132e+03	2.3538e-10
1.0156e+03	1.5286e-10
1.0181e+03	1.2095e-10
1.0205e+03	9.5688e-11
1.0229e+03	8.8721e-11
1.0254e+03	9.4824e-11
1.0278e+03	1.2641e-10
1.0303e+03	1.1051e-10
1.0327e+03	8.2968e-11
1.0352e+03	1.0136e-10
1.0376e+03	9.7281e-11
1.0400e+03	1.2030e-10
1.0425e+03	1.2004e-10
1.0449e+03	1.0009e-10
1.0474e+03	1.1915e-10
1.0498e+03	8.7837e-11
1.0522e+03	8.0529e-11
1.0547e+03	1.0364e-10
1.0571e+03	1.1763e-10
1.0596e+03	1.1216e-10
1.0620e+03	1.0830e-10
1.0645e+03	1.1864e-10
1.0669e+03	1.1724e-10
1.0693e+03	9.5674e-11
1.0718e+03	1.0562e-10
1.0742e+03	1.0512e-10
1.0767e+03	1.0182e-10
1.0791e+03	1.2013e-10
1.0815e+03	1.0322e-10
1.0840e+03	1.2064e-10
1.0864e+03	1.1067e-10
1.0889e+03	1.0112e-10
1.0913e+03	9.3336e-11
1.0938e+03	6.9388e-11
1.0962e+03	8.5727e-11
1.0986e+03	7.7302e-11
1.1011e+03	8.1531e-11
1.1035e+03	1.1042e-10
1.1060e+03	1.0637e-10
1.1084e+03	1.0442e-10
1.1108e+03	7.4659e-11
1.1133e+03	9.2041e-11
1.1157e+03	1.1875e-10
1.1182e+03	1.2923e-10
1.1206e+03	8.3918e-11
1.1230e+03	1.0356e-10
1.1255e+03	9.1485e-11
1.1279e+03	9.8602e-11
1.1304e+03	1.1749e-10
1.1328e+03	9.1553e-11
1.1353e+03	9.1912e-11
1.1377e+03	9.0761e-11
1.1401e+03	9.7283e-11
1.1426e+03	1.0384e-10
1.1450e+03	1.1855e-10
1.1475e+03	1.0745e-10
1.1499e+03	8.4517e-11
1.1523e+03	9.6910e-11
1.1548e+03	8.7324e-11
1.1572e+03	9.6940e-11
1.1597e+03	1.3242e-10
1.1621e+03	1.4735e-10
1.1646e+03	9.6710e-11
1.1670e+03	1.1602e-10
1.1694e+03	1.3867e-10
1.1719e+03	1.3934e-10
1.1743e+03	1.0851e-10
1.1768e+03	1.1232e-10
1.1792e+03	8.3544e-11
1.1816e+03	9.5957e-11
1.1841e+03	8.9262e-11
1.1865e+03	1.0746e-10
1.1890e+03	1.0476e-10
1.1914e+03	8.1840e-11
1.1938e+03	1.0259e-10
1.1963e+03	1.2490e-10
1.1987e+03	1.1681e-10
1.2012e+03	1.0937e-10
1.2036e+03	1.1906e-10
1.2061e+03	1.3608e-10
1.2085e+03	1.3154e-10
1.2109e+03	9.4363e-11
1.2134e+03	8.2804e-11
1.2158e+03	8.7225e-11
1.2183e+03	9.0237e-11
1.2207e+03	8.0241e-11
1.2231e+03	8.0125e-11
